RemoteID,ProgrammeId,ProgrammeName,GroupId,GroupName,Month,Year,MaleRatio,FemaleRatio
13098,1031,BBC Bangla digital video,10,World Service Asia,9,2020,38,62
12539,1031,BBC Bangla digital video,10,World Service Asia,8,2020,50,50
19289,1031,BBC Bangla digital video,10,World Service Asia,7,2021,48,52
12065,1031,BBC Bangla digital video,10,World Service Asia,7,2020,47,53
11368,1031,BBC Bangla digital video,10,World Service Asia,5,2020,57,43
10253,1031,BBC Bangla digital video,10,World Service Asia,3,2020,33,67
9710,1031,BBC Bangla digital video,10,World Service Asia,2,2020,44,56
9086,1031,BBC Bangla digital video,10,World Service Asia,1,2020,50,50
8367,1031,BBC Bangla digital video,10,World Service Asia,12,2019,22,78
7929,1031,BBC Bangla digital video,10,World Service Asia,11,2019,37,63
7290,1031,BBC Bangla digital video,10,World Service Asia,10,2019,37,63
6950,1031,BBC Bangla digital video,10,World Service Asia,9,2019,44,56
6314,1031,BBC Bangla digital video,10,World Service Asia,8,2019,50,50
6053,1031,BBC Bangla digital video,10,World Service Asia,7,2019,48,52
5589,1031,BBC Bangla digital video,10,World Service Asia,6,2019,43,57
11741,1031,BBC Bangla digital video,10,World Service Asia,6,2020,53,47
19937,1031,BBC Bangla digital video,10,World Service Asia,8,2021,24,76
4915,1030,BBC Bangla front page photos,10,World Service Asia,5,2019,31,69
18730,1030,BBC Bangla front page photos,10,World Service Asia,6,2021,47,53
18118,1030,BBC Bangla front page photos,10,World Service Asia,5,2021,45,55
17619,1030,BBC Bangla front page photos,10,World Service Asia,4,2021,47,53
16751,1030,BBC Bangla front page photos,10,World Service Asia,3,2021,49,51
15932,1030,BBC Bangla front page photos,10,World Service Asia,2,2021,38,62
15769,1030,BBC Bangla front page photos,10,World Service Asia,1,2021,42,58
14819,1030,BBC Bangla front page photos,10,World Service Asia,12,2020,45,55
14300,1030,BBC Bangla front page photos,10,World Service Asia,11,2020,43,57
13598,1030,BBC Bangla front page photos,10,World Service Asia,10,2020,59,41
13100,1030,BBC Bangla front page photos,10,World Service Asia,9,2020,44,56
12534,1030,BBC Bangla front page photos,10,World Service Asia,8,2020,41,59
19290,1030,BBC Bangla front page photos,10,World Service Asia,7,2021,49,51
12062,1030,BBC Bangla front page photos,10,World Service Asia,7,2020,39,61
11288,1030,BBC Bangla front page photos,10,World Service Asia,5,2020,39,61
10254,1030,BBC Bangla front page photos,10,World Service Asia,3,2020,39,61
9709,1030,BBC Bangla front page photos,10,World Service Asia,2,2020,32,68
9087,1030,BBC Bangla front page photos,10,World Service Asia,1,2020,33,67
8368,1030,BBC Bangla front page photos,10,World Service Asia,12,2019,22,78
7928,1030,BBC Bangla front page photos,10,World Service Asia,11,2019,27,73
7291,1030,BBC Bangla front page photos,10,World Service Asia,10,2019,34,66
6949,1030,BBC Bangla front page photos,10,World Service Asia,9,2019,42,58
6315,1030,BBC Bangla front page photos,10,World Service Asia,8,2019,39,61
6051,1030,BBC Bangla front page photos,10,World Service Asia,7,2019,41,59
5588,1030,BBC Bangla front page photos,10,World Service Asia,6,2019,39,61
11738,1030,BBC Bangla front page photos,10,World Service Asia,6,2020,36,64
19936,1030,BBC Bangla front page photos,10,World Service Asia,8,2021,45,55
1669,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,10,2018,63,37
18983,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,6,2021,51,49
18386,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,5,2021,48,52
17616,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,4,2021,51,49
16935,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,3,2021,50,50
16408,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,2,2021,48,52
15738,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,1,2021,51,49
15187,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,12,2020,47,53
14139,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,11,2020,50,50
13704,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,10,2020,49,51
13028,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,9,2020,47,53
12222,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,7,2020,49,51
9644,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,2,2020,47,53
9125,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,1,2020,49,51
8337,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,12,2019,48,52
7734,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,11,2019,49,51
7403,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,10,2019,49,51
6683,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,9,2019,50,50
6271,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,8,2019,50,50
5787,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,7,2019,50,50
5252,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,6,2019,50,50
4796,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,5,2019,53,47
4406,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,4,2019,51,49
4131,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,3,2019,54,46
3559,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,2,2019,57,43
2899,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,1,2019,62,38
2754,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,12,2018,65,35
2003,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,11,2018,74,26
19385,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,7,2021,53,47
19935,322,BBC Radio Leeds Breakfast,23,Local Radio Breakfast,8,2021,50,50
1679,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,10,2018,58,42
18378,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,5,2021,55,45
17637,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,4,2021,53,47
16628,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,3,2021,49,51
16213,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,2,2021,46,54
15576,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,1,2021,55,45
14816,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,12,2020,51,49
14317,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,11,2020,50,50
13748,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,10,2020,52,48
13212,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,9,2020,55,45
12799,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,8,2020,50,50
12195,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,7,2020,50,50
11721,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,6,2020,49,51
11148,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,5,2020,53,47
10681,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,4,2020,50,50
10455,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,3,2020,51,49
9586,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,2,2020,54,46
9294,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,1,2020,55,45
2189,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,11,2018,56,44
2543,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,12,2018,55,45
2954,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,1,2019,56,44
3456,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,2,2019,53,47
3910,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,3,2019,55,45
4568,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,4,2019,48,52
19339,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,7,2021,49,51
5056,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,5,2019,47,53
6023,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,7,2019,50,50
6497,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,8,2019,52,48
6995,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,9,2019,52,48
7270,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,10,2019,53,47
8006,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,11,2019,51,49
8419,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,12,2019,56,44
5470,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,6,2019,54,46
19934,308,BBC Radio Cambridgeshire Breakfast,23,Local Radio Breakfast,8,2021,50,50
7650,1163,BBC London digital video,47,Regional Online,1,2020,54,46
18941,1163,BBC London digital video,47,Regional Online,6,2021,32,68
18162,1163,BBC London digital video,47,Regional Online,5,2021,31,69
17825,1163,BBC London digital video,47,Regional Online,4,2021,44,56
16994,1163,BBC London digital video,47,Regional Online,3,2021,52,48
16431,1163,BBC London digital video,47,Regional Online,2,2021,50,50
16432,1163,BBC London digital video,47,Regional Online,1,2021,43,57
15183,1163,BBC London digital video,47,Regional Online,12,2020,24,76
14332,1163,BBC London digital video,47,Regional Online,11,2020,50,50
13910,1163,BBC London digital video,47,Regional Online,10,2020,40,60
13358,1163,BBC London digital video,47,Regional Online,9,2020,34,66
12464,1163,BBC London digital video,47,Regional Online,8,2020,40,60
12215,1163,BBC London digital video,47,Regional Online,7,2020,53,47
11713,1163,BBC London digital video,47,Regional Online,6,2020,48,52
11028,1163,BBC London digital video,47,Regional Online,5,2020,39,61
10838,1163,BBC London digital video,47,Regional Online,4,2020,40,60
10362,1163,BBC London digital video,47,Regional Online,3,2020,42,58
9760,1163,BBC London digital video,47,Regional Online,2,2020,44,56
19933,1163,BBC London digital video,47,Regional Online,7,2021,50,50
19931,1163,BBC London digital video,47,Regional Online,8,2021,52,48
1471,245,Steve Lamacq,48,Radio 6 Music,9,2018,68,32
11270,245,Steve Lamacq,48,Radio 6 Music,4,2020,50,50
13311,245,Steve Lamacq,48,Radio 6 Music,6,2020,43,57
13312,245,Steve Lamacq,48,Radio 6 Music,7,2020,38,62
13313,245,Steve Lamacq,48,Radio 6 Music,8,2020,50,50
13314,245,Steve Lamacq,48,Radio 6 Music,9,2020,48,52
13555,245,Steve Lamacq,48,Radio 6 Music,10,2020,50,50
11259,245,Steve Lamacq,48,Radio 6 Music,3,2020,56,44
14453,245,Steve Lamacq,48,Radio 6 Music,11,2020,46,54
15609,245,Steve Lamacq,48,Radio 6 Music,1,2021,46,54
16080,245,Steve Lamacq,48,Radio 6 Music,2,2021,50,50
16614,245,Steve Lamacq,48,Radio 6 Music,3,2021,46,54
17731,245,Steve Lamacq,48,Radio 6 Music,4,2021,48,52
18158,245,Steve Lamacq,48,Radio 6 Music,5,2021,50,50
18965,245,Steve Lamacq,48,Radio 6 Music,6,2021,47,53
15138,245,Steve Lamacq,48,Radio 6 Music,12,2020,48,52
19539,245,Steve Lamacq,48,Radio 6 Music,7,2021,49,51
9804,245,Steve Lamacq,48,Radio 6 Music,2,2020,59,41
8717,245,Steve Lamacq,48,Radio 6 Music,12,2019,49,51
2241,245,Steve Lamacq,48,Radio 6 Music,10,2018,79,21
2242,245,Steve Lamacq,48,Radio 6 Music,11,2018,74,26
2517,245,Steve Lamacq,48,Radio 6 Music,12,2018,42,58
3184,245,Steve Lamacq,48,Radio 6 Music,1,2019,70,30
4115,245,Steve Lamacq,48,Radio 6 Music,2,2019,65,35
4117,245,Steve Lamacq,48,Radio 6 Music,3,2019,59,41
9401,245,Steve Lamacq,48,Radio 6 Music,1,2020,61,39
4618,245,Steve Lamacq,48,Radio 6 Music,4,2019,62,38
6087,245,Steve Lamacq,48,Radio 6 Music,6,2019,90,10
6088,245,Steve Lamacq,48,Radio 6 Music,7,2019,75,25
6505,245,Steve Lamacq,48,Radio 6 Music,8,2019,75,25
8116,245,Steve Lamacq,48,Radio 6 Music,9,2019,83,17
8117,245,Steve Lamacq,48,Radio 6 Music,10,2019,79,21
8118,245,Steve Lamacq,48,Radio 6 Music,11,2019,69,31
6086,245,Steve Lamacq,48,Radio 6 Music,5,2019,74,26
19932,245,Steve Lamacq,48,Radio 6 Music,8,2021,45,55
16973,1254,BBC London front page photos,47,Regional Online,2,2021,56,44
16974,1254,BBC London front page photos,47,Regional Online,3,2021,52,48
19930,1254,BBC London front page photos,47,Regional Online,8,2021,50,50
16971,1256,BBC London quotes,47,Regional Online,2,2021,39,61
16972,1256,BBC London quotes,47,Regional Online,3,2021,44,56
19929,1256,BBC London quotes,47,Regional Online,8,2021,58,42
191,42,OS (WS),8,Network Radio News,7,2017,60,40
7272,42,OS (WS),8,Network Radio News,10,2019,49,51
7677,42,OS (WS),8,Network Radio News,11,2019,46,54
8304,42,OS (WS),8,Network Radio News,12,2019,49,51
9339,42,OS (WS),8,Network Radio News,1,2020,46,54
9706,42,OS (WS),8,Network Radio News,2,2020,48,52
10402,42,OS (WS),8,Network Radio News,3,2020,48,52
10694,42,OS (WS),8,Network Radio News,4,2020,45,55
11253,42,OS (WS),8,Network Radio News,5,2020,47,53
11771,42,OS (WS),8,Network Radio News,6,2020,46,54
12208,42,OS (WS),8,Network Radio News,7,2020,46,54
12511,42,OS (WS),8,Network Radio News,8,2020,47,53
13109,42,OS (WS),8,Network Radio News,9,2020,46,54
13546,42,OS (WS),8,Network Radio News,10,2020,49,51
14249,42,OS (WS),8,Network Radio News,11,2020,47,53
14730,42,OS (WS),8,Network Radio News,12,2020,48,52
15646,42,OS (WS),8,Network Radio News,1,2021,49,51
16105,42,OS (WS),8,Network Radio News,2,2021,49,51
16790,42,OS (WS),8,Network Radio News,3,2021,46,54
17440,42,OS (WS),8,Network Radio News,4,2021,50,50
18174,42,OS (WS),8,Network Radio News,5,2021,49,51
18726,42,OS (WS),8,Network Radio News,6,2021,48,52
6728,42,OS (WS),8,Network Radio News,9,2019,50,50
6531,42,OS (WS),8,Network Radio News,8,2019,49,51
5802,42,OS (WS),8,Network Radio News,7,2019,49,51
5336,42,OS (WS),8,Network Radio News,6,2019,50,50
82,42,OS (WS),8,Network Radio News,8,2017,58,42
417,42,OS (WS),8,Network Radio News,9,2017,53,47
409,42,OS (WS),8,Network Radio News,10,2017,49,51
401,42,OS (WS),8,Network Radio News,11,2017,55,45
93,42,OS (WS),8,Network Radio News,12,2017,58,42
174,42,OS (WS),8,Network Radio News,1,2018,57,43
128,42,OS (WS),8,Network Radio News,2,2018,54,46
231,42,OS (WS),8,Network Radio News,3,2018,56,44
16,42,OS (WS),8,Network Radio News,4,2018,49,51
291,42,OS (WS),8,Network Radio News,5,2018,49,51
19346,42,OS (WS),8,Network Radio News,7,2021,48,52
648,42,OS (WS),8,Network Radio News,6,2018,51,49
1058,42,OS (WS),8,Network Radio News,8,2018,46,54
1437,42,OS (WS),8,Network Radio News,9,2018,45,55
1649,42,OS (WS),8,Network Radio News,10,2018,52,48
2187,42,OS (WS),8,Network Radio News,11,2018,49,51
2291,42,OS (WS),8,Network Radio News,12,2018,49,51
3073,42,OS (WS),8,Network Radio News,1,2019,53,47
3366,42,OS (WS),8,Network Radio News,2,2019,48,52
4130,42,OS (WS),8,Network Radio News,3,2019,48,52
4616,42,OS (WS),8,Network Radio News,4,2019,46,54
4879,42,OS (WS),8,Network Radio News,5,2019,49,51
894,42,OS (WS),8,Network Radio News,7,2018,50,50
19928,42,OS (WS),8,Network Radio News,8,2021,50,50
1776,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,10,2018,42,58
18552,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,6,2021,52,48
18385,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,5,2021,51,49
17244,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,4,2021,49,51
16581,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,3,2021,50,50
16177,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,2,2021,50,50
15241,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,1,2021,51,49
16459,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,12,2020,50,50
14038,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,11,2020,39,61
13784,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,10,2020,41,59
13387,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,9,2020,43,57
12514,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,8,2020,46,54
12071,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,7,2020,43,57
11846,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,6,2020,47,53
9791,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,2,2020,52,48
9375,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,1,2020,44,56
8519,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,12,2019,57,43
7778,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,11,2019,46,54
7276,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,10,2019,40,60
6701,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,9,2019,40,60
6256,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,8,2019,44,56
5795,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,7,2019,46,54
5322,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,6,2019,32,68
4873,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,5,2019,45,55
4359,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,4,2019,47,53
3898,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,3,2019,42,58
3599,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,2,2019,53,47
2872,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,1,2019,44,56
2585,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,12,2018,46,54
2078,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,11,2018,49,51
19193,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,7,2021,52,48
19927,327,BBC Radio Merseyside Breakfast,23,Local Radio Breakfast,8,2021,50,50
1724,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,10,2018,54,46
10959,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,5,2020,50,50
11650,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,6,2020,55,45
12060,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,7,2020,50,50
12432,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,8,2020,52,48
12970,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,9,2020,51,49
13511,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,10,2020,54,46
10678,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,4,2020,48,52
14355,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,11,2020,49,51
15751,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,1,2021,50,50
16173,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,2,2021,49,51
16574,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,3,2021,54,46
17216,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,4,2021,52,48
18276,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,5,2021,49,51
18801,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,6,2021,50,50
15153,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,12,2020,51,49
19567,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,7,2021,49,51
10354,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,3,2020,52,48
9279,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,1,2020,49,51
2151,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,11,2018,54,46
2396,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,12,2018,48,52
2855,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,1,2019,44,56
3600,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,2,2019,46,54
4003,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,3,2019,49,51
4438,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,4,2019,46,54
9702,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,2,2020,49,51
4795,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,5,2019,42,58
5702,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,7,2019,44,56
6161,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,8,2019,54,46
6892,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,9,2019,50,50
7200,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,10,2019,50,50
7990,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,11,2019,48,52
8265,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,12,2019,53,47
5270,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,6,2019,47,53
19926,326,BBC Radio Manchester Breakfast,23,Local Radio Breakfast,8,2021,49,51
116,83,Money Box Live,12,Radio Current Affairs,2,2018,50,50
8449,83,Money Box Live,12,Radio Current Affairs,12,2019,45,55
8968,83,Money Box Live,12,Radio Current Affairs,1,2020,37,63
9581,83,Money Box Live,12,Radio Current Affairs,2,2020,44,56
10580,83,Money Box Live,12,Radio Current Affairs,3,2020,41,59
11478,83,Money Box Live,12,Radio Current Affairs,6,2020,42,58
12649,83,Money Box Live,12,Radio Current Affairs,8,2020,37,63
13182,83,Money Box Live,12,Radio Current Affairs,9,2020,50,50
14304,83,Money Box Live,12,Radio Current Affairs,10,2020,28,72
14303,83,Money Box Live,12,Radio Current Affairs,11,2020,38,62
15721,83,Money Box Live,12,Radio Current Affairs,1,2021,44,56
16636,83,Money Box Live,12,Radio Current Affairs,2,2021,27,73
16638,83,Money Box Live,12,Radio Current Affairs,3,2021,36,64
17256,83,Money Box Live,12,Radio Current Affairs,4,2021,33,67
18220,83,Money Box Live,12,Radio Current Affairs,5,2021,22,78
19045,83,Money Box Live,12,Radio Current Affairs,6,2021,48,52
7625,83,Money Box Live,12,Radio Current Affairs,11,2019,59,41
19082,83,Money Box Live,12,Radio Current Affairs,7,2021,33,67
7243,83,Money Box Live,12,Radio Current Affairs,10,2019,29,71
5848,83,Money Box Live,12,Radio Current Affairs,7,2019,20,80
36,83,Money Box Live,12,Radio Current Affairs,4,2018,55,45
274,83,Money Box Live,12,Radio Current Affairs,5,2018,42,58
634,83,Money Box Live,12,Radio Current Affairs,6,2018,45,55
832,83,Money Box Live,12,Radio Current Affairs,7,2018,48,52
1162,83,Money Box Live,12,Radio Current Affairs,8,2018,50,50
1364,83,Money Box Live,12,Radio Current Affairs,9,2018,40,60
1789,83,Money Box Live,12,Radio Current Affairs,10,2018,43,57
2036,83,Money Box Live,12,Radio Current Affairs,11,2018,37,63
2618,83,Money Box Live,12,Radio Current Affairs,12,2018,42,58
3048,83,Money Box Live,12,Radio Current Affairs,1,2019,36,64
3529,83,Money Box Live,12,Radio Current Affairs,2,2019,52,48
4076,83,Money Box Live,12,Radio Current Affairs,3,2019,33,67
4521,83,Money Box Live,12,Radio Current Affairs,4,2019,30,70
5067,83,Money Box Live,12,Radio Current Affairs,5,2019,54,46
5305,83,Money Box Live,12,Radio Current Affairs,6,2019,47,53
6782,83,Money Box Live,12,Radio Current Affairs,9,2019,17,83
19925,83,Money Box Live,12,Radio Current Affairs,8,2021,57,43
154,82,Money Box,12,Radio Current Affairs,2,2018,64,36
8448,82,Money Box,12,Radio Current Affairs,12,2019,44,56
8940,82,Money Box,12,Radio Current Affairs,1,2020,50,50
10010,82,Money Box,12,Radio Current Affairs,2,2020,61,39
10581,82,Money Box,12,Radio Current Affairs,3,2020,51,49
11477,82,Money Box,12,Radio Current Affairs,6,2020,46,54
12648,82,Money Box,12,Radio Current Affairs,8,2020,30,70
13183,82,Money Box,12,Radio Current Affairs,9,2020,34,66
14439,82,Money Box,12,Radio Current Affairs,10,2020,53,47
14308,82,Money Box,12,Radio Current Affairs,11,2020,46,54
15722,82,Money Box,12,Radio Current Affairs,1,2021,47,53
16633,82,Money Box,12,Radio Current Affairs,2,2021,61,39
16635,82,Money Box,12,Radio Current Affairs,3,2021,59,41
17255,82,Money Box,12,Radio Current Affairs,4,2021,57,43
18217,82,Money Box,12,Radio Current Affairs,5,2021,76,24
19044,82,Money Box,12,Radio Current Affairs,6,2021,52,48
7626,82,Money Box,12,Radio Current Affairs,11,2019,50,50
7260,82,Money Box,12,Radio Current Affairs,10,2019,50,50
6768,82,Money Box,12,Radio Current Affairs,9,2019,47,53
6187,82,Money Box,12,Radio Current Affairs,8,2019,25,75
224,82,Money Box,12,Radio Current Affairs,3,2018,54,46
35,82,Money Box,12,Radio Current Affairs,4,2018,55,45
376,82,Money Box,12,Radio Current Affairs,5,2018,68,32
633,82,Money Box,12,Radio Current Affairs,6,2018,64,36
835,82,Money Box,12,Radio Current Affairs,7,2018,65,35
1363,82,Money Box,12,Radio Current Affairs,9,2018,51,49
1790,82,Money Box,12,Radio Current Affairs,10,2018,43,57
19144,82,Money Box,12,Radio Current Affairs,7,2021,42,58
2037,82,Money Box,12,Radio Current Affairs,11,2018,45,55
3050,82,Money Box,12,Radio Current Affairs,1,2019,47,53
3528,82,Money Box,12,Radio Current Affairs,2,2019,65,35
4075,82,Money Box,12,Radio Current Affairs,3,2019,61,39
4440,82,Money Box,12,Radio Current Affairs,4,2019,40,60
5072,82,Money Box,12,Radio Current Affairs,5,2019,52,48
5304,82,Money Box,12,Radio Current Affairs,6,2019,49,51
5852,82,Money Box,12,Radio Current Affairs,7,2019,52,48
2620,82,Money Box,12,Radio Current Affairs,12,2018,47,53
19924,82,Money Box,12,Radio Current Affairs,8,2021,57,43
3792,940,Wake Up To Money,29,Radio 5 Live,3,2019,52,48
18471,940,Wake Up To Money,29,Radio 5 Live,6,2021,49,51
18171,940,Wake Up To Money,29,Radio 5 Live,5,2021,50,50
17815,940,Wake Up To Money,29,Radio 5 Live,4,2021,47,53
16579,940,Wake Up To Money,29,Radio 5 Live,3,2021,47,53
15988,940,Wake Up To Money,29,Radio 5 Live,2,2021,42,58
15253,940,Wake Up To Money,29,Radio 5 Live,1,2021,46,54
14917,940,Wake Up To Money,29,Radio 5 Live,12,2020,48,52
14497,940,Wake Up To Money,29,Radio 5 Live,11,2020,48,52
13643,940,Wake Up To Money,29,Radio 5 Live,10,2020,45,55
12980,940,Wake Up To Money,29,Radio 5 Live,9,2020,47,53
12365,940,Wake Up To Money,29,Radio 5 Live,8,2020,37,63
12164,940,Wake Up To Money,29,Radio 5 Live,7,2020,45,55
19227,940,Wake Up To Money,29,Radio 5 Live,7,2021,50,50
11451,940,Wake Up To Money,29,Radio 5 Live,6,2020,46,54
10641,940,Wake Up To Money,29,Radio 5 Live,4,2020,55,45
10214,940,Wake Up To Money,29,Radio 5 Live,3,2020,46,54
9571,940,Wake Up To Money,29,Radio 5 Live,2,2020,53,47
9066,940,Wake Up To Money,29,Radio 5 Live,1,2020,54,46
8439,940,Wake Up To Money,29,Radio 5 Live,12,2019,50,50
7656,940,Wake Up To Money,29,Radio 5 Live,11,2019,45,55
7201,940,Wake Up To Money,29,Radio 5 Live,10,2019,53,47
